Movie_name,Adult,GenreList,Budget,Popularity,VoteAvg,VoteCount,Overview,Tagline,Revenue,ReleaseDate,Runtime,OriginalLanguage
Kiss and Cry,FALSE,"['Music', 'Drama', 'Romance', 'TV Movie']",0,26.277,7.4,356,"A romantic drama based on the story of Carley Allison, a promising 18 year old figure skater and singer who made medical history in her fight against a rare 1 in 3.5 billion type of sarcoma.",,0,2/10/2017,95,en
,,,,,,,,,,,,
Matilda,FALSE,"['Comedy', 'Family', 'Fantasy']",36000000,26.273,7.1,3026,An extraordinarily intelligent young girl from a cruel and uncaring family discovers she possesses telekinetic powers and is sent off to a school headed by a tyrannical principal.,A little magic goes a long way.,33459416,8/2/1996,98,en
,,,,,,,,,,,,
Escape Room,FALSE,"['Thriller', 'Action', 'Mystery', 'Adventure', 'Horror']",9000000,26.271,6.4,2871,"Six strangers find themselves in circumstances beyond their control, and must use their wits to survive.",Find The Clues Or Die,155313078,1/3/2019,100,en
,,,,,,,,,,,,
Enemy at the Gates,FALSE,"['Drama', 'War', 'History']",68000000,26.266,7.4,2447,A Russian and a German sniper play a game of cat-and-mouse during the Battle of Stalingrad in WWII.,Some Men Are Born To Be Heroes.,96976270,3/14/2001,131,en
,,,,,,,,,,,,
Taxi,FALSE,"['Action', 'Comedy']",8700000,26.263,6.6,1637,"In Marseilles (France), skilled pizza delivery boy Daniel who drives a scooter finally has his dreams come true. He gets a taxi license. Caught by the police for a huge speed infraction, he will help Emilien, a loser inspector who can't drive, on the track of German bank robbers, so he doesn't lose his license and his dream job.",,44500000,4/8/1998,86,fr
,,,,,,,,,,,,
Her,FALSE,"['Romance', 'Science Fiction', 'Drama']",23000000,26.259,7.9,10851,"In the not so distant future, Theodore, a lonely writer purchases a newly developed operating system designed to meet the user's every needs. To Theodore's surprise, a romantic relationship develops between him and his operating system. This unconventional love story blends science fiction and romance in a sweet tale that explores the nature of love and the ways that technology isolates and connects us all.",A Spike Jonze Love Story,47351251,12/18/2013,126,en
,,,,,,,,,,,,
Barbie in the Pink Shoes,FALSE,"['Animation', 'Family']",0,26.253,6.6,240,"Dance your way to a magical adventure with Barbie as Kristyn, a ballerina with big dreams! When she tries on a pair of sparkling pink shoes, she and her best friend, Hailey, are whisked away to a fantastical ballet world. There, Kristyn discovers she must dance in her favorite ballets in order to defeat an evil Snow Queen. With performances to the legendary Giselle and Swan Lake ballets, it's a wonderful journey where if you dance with your heart, dreams come true!",,0,2/14/2013,75,en
,,,,,,,,,,,,
Halloween II,FALSE,['Horror'],10000000,26.251,5.4,860,"Laurie Strode struggles to come to terms with her brother Michael's deadly return to Haddonfield, Illinois. Meanwhile, Michael prepares for another reunion with his sister.",Family Is Forever,0,8/28/2009,105,en
,,,,,,,,,,,,
White House Down,FALSE,"['Action', 'Drama', 'Thriller']",150000000,26.246,6.4,3609,"Capitol Policeman John Cale has just been denied his dream job with the Secret Service of protecting President James Sawyer. Not wanting to let down his little girl with the news, he takes her on a tour of the White House, when the complex is overtaken by a heavily armed paramilitary group. Now, with the nation's government falling into chaos and time running out, it's up to Cale to save the president, his daughter, and the country.",It will start like any other day,205366737,6/27/2013,131,en
,,,,,,,,,,,,
Волки и овцы: Ход свиньёй,FALSE,"['Animation', 'Adventure', 'Comedy', 'Family']",0,26.241,7,52,"The united town of sheep and wolves lives a peaceful and quiet life until two unexpected guests turn up - a polar fox and a tiny ewe. No one ever expected them to bring a deadly danger, which can be overcome only if they work together. Only teamwork can solve big problems and deal with serious challenges - as there is strength in unity.",,0,1/24/2019,80,ru
,,,,,,,,,,,,
Scott Pilgrim vs. the World,FALSE,"['Comedy', 'Action', 'Romance', 'Music', 'Fantasy']",60000000,26.241,7.4,5498,"As bass guitarist for a garage-rock band, Scott Pilgrim has never had trouble getting a girlfriend; usually, the problem is getting rid of them. But when Ramona Flowers skates into his heart, he finds she has the most troublesome baggage of all: an army of ex-boyfriends who will stop at nothing to eliminate him from her list of suitors.",Get the hot girl. Defeat her evil exes. Hit love where it hurts.,47664559,8/12/2010,112,en
,,,,,,,,,,,,
Stonehearst Asylum,FALSE,['Thriller'],0,26.177,6.7,972,"A Harvard Medical School graduate takes a position at a mental institution and soon becomes obsessed with a female mental patient, but he has no idea of a recent and horrifying staffing change.",No one is what they seem.,2478806,9/11/2014,112,en
,,,,,,,,,,,,
バケモノの子,FALSE,"['Animation', 'Fantasy', 'Action', 'Adventure', 'Drama']",0,26.159,8,973,"Kyuta, a boy living in Shibuya, and Kumatetsu, a lonesome beast from Jutengai, an imaginary world. One day, Kyuta forays into the imaginary world and, as he's looking for his way back, meets Kumatetsu who becomes his spirit guide. That encounter leads them to many adventures.",,490643,7/11/2015,119,ja
,,,,,,,,,,,,
The Man from U.N.C.L.E.,FALSE,"['Comedy', 'Action', 'Adventure']",75000000,26.153,7.1,4650,"At the height of the Cold War, a mysterious criminal organization plans to use nuclear weapons and technology to upset the fragile balance of power between the United States and Soviet Union. CIA agent Napoleon Solo and KGB agent Illya Kuryakin are forced to put aside their hostilities and work together to stop the evildoers in their tracks. The duo's only lead is the daughter of a missing German scientist, whom they must find soon to prevent a global catastrophe.",Saving the world never goes out of style.,108145109,8/13/2015,116,en
,,,,,,,,,,,,
The Butterfly Effect,FALSE,"['Science Fiction', 'Thriller']",13000000,26.152,7.5,5320,"A young man struggles to access sublimated childhood memories. He finds a technique that allows him to travel back into the past, to occupy his childhood body and change history. However, he soon finds that every change he makes has unexpected consequences.",Change one thing. Change everything.,96060858,1/22/2004,113,en
,,,,,,,,,,,,
The Osiris Child,FALSE,['Science Fiction'],0,26.15,5.3,334,"Set in the future in a time of interplanetary colonization, an unlikely pair race against an impending global crisis and are confronted by the monsters that live inside us all.",,0,2/17/2016,95,en
,,,,,,,,,,,,
The Grudge,FALSE,"['Horror', 'Mystery']",10000000,26.148,5.6,772,"After a young mother murders her family in her own house, a detective attempts to investigate the mysterious case, only to discover that the house is cursed by a vengeful ghost. Now targeted by the demonic spirits, the detective must do anything to protect herself and her family from harm.",,42800000,1/2/2020,93,en
,,,,,,,,,,,,
Hoodwinked Too! Hood VS. Evil,FALSE,"['Comedy', 'Animation', 'Family']",30000000,26.146,5.2,397,"Red Riding Hood is training in the group of Sister Hoods, when she and the Wolf are called to examine the sudden mysterious disappearance of Hansel and Gretel.",Not All Fairy Tales Go By the Book.,13521829,4/29/2011,86,en
,,,,,,,,,,,,
Rocky,FALSE,"['Drama', 'Action']",1000000,26.146,7.8,5285,"When world heavyweight boxing champion, Apollo Creed wants to give an unknown fighter a shot at the title as a publicity stunt, his handlers choose palooka Rocky Balboa, an uneducated collector for a Philadelphia loan shark. Rocky teams up with trainer  Mickey Goldmill to make the most of this once in a lifetime break.",His whole life was a million-to-one shot.,117235147,11/21/1976,120,en
,,,,,,,,,,,,
Tag,FALSE,"['Comedy', 'Drama']",28000000,26.135,6.7,2094,"For one month every year, five highly competitive friends hit the ground running in a no-holds-barred game of tag they’ve been playing since the first grade. This year, the game coincides with the wedding of their only undefeated player, which should finally make him an easy target. But he knows they’re coming...and he’s ready.",Based on  a true story. We’re not kidding.,75100000,5/30/2018,100,en
,,,,,,,,,,,,
The Blair Witch Project,FALSE,"['Horror', 'Mystery']",60000,26.134,6.3,3212,"In October of 1994 three student filmmakers disappeared in the woods near Burkittsville, Maryland, while shooting a documentary. A year later their footage was found.",The scariest movie of all time is a true story.,248639099,7/14/1999,81,en
,,,,,,,,,,,,
Barbie Video Game Hero,FALSE,"['Animation', 'Family', 'Science Fiction']",0,26.131,7.1,159,"Get ready to power up! When Barbie magically gets pulled into her favorite video game, she is excited to see she's transformed into a fun roller-skating character. In the game, she meets Cutie, the lovable cloud-shaped friend, and Bella, the roller-skating princess. Together, they soon discover a mischievous emoji is trying to take control of the game. As they travel from level to level, Barbie must rely on her amazing gaming skills and out-of-the box thinking to save her team and beat the game!",,0,2/1/2017,72,en
,,,,,,,,,,,,
Ben 10: Secret of the Omnitrix,FALSE,"['Animation', 'Science Fiction', 'Family']",0,26.125,7.2,128,"After a battle in a power plant, Ben notices something strange is happening with the omnitrix, but doesn't tell anyone. Tetrax arrives, and tells them the omnitrix is broadcasting a self destruct signal. Tetrax and Ben go to find the creator of the omnitrix to fix the omnitrix before it destroys itself and the universe along with it. Gwen stows away to help her cousin.",,0,8/10/2007,71,en
,,,,,,,,,,,,
Radio Silence,FALSE,"['Thriller', 'TV Movie']",0,26.118,5.5,51,"Relationship Therapist, Dr. Jill Peterman, had the highest-rated call-in radio show when her world was pulled out from under her following the on-air suicide of a female caller named Alexis. Shaken to her core, Dr. Jill walked away from her show vowing she would never go back. That is until Stuart, the station's General Manager, pleads with her to reboot the show in an effort to bring followers back to the station. Still haunted by what happened, Jill agrees to help her friend out and believes this will be the perfect remedy to put her year-long anxiety to rest. As Jill starts to settle back into her show, mysterious call-ins start happening forcing her to believe there could be a copy-cat out there. What Jill begins to uncover is a web of secrets and lies stemming from the mysterious voice she has come to know as Alexis.",When murder calls...,0,4/12/2019,90,en
,,,,,,,,,,,,
Transporter 3,FALSE,"['Action', 'Adventure', 'Thriller', 'Crime']",30000000,26.101,6.1,2435,"Frank Martin puts the driving gloves on to deliver Valentina, the kidnapped daughter of a Ukranian government official, from Marseilles to Odessa on the Black Sea. En route, he has to contend with thugs who want to intercept Valentina's safe delivery and not let his personal feelings get in the way of his dangerous objective.","This time, the rules are the same. Except one.",108979549,11/26/2008,104,en
,,,,,,,,,,,,
Clouds,FALSE,"['Music', 'Drama', 'Romance']",0,26.094,8.4,643,"Young musician Zach Sobiech discovers his cancer has spread, leaving him just a few months to live. With limited time, he follows his dream and makes an album, unaware that it will soon be a viral music phenomenon.",Don't wait for tomorrow to live for today,0,10/9/2020,121,en
,,,,,,,,,,,,
The Call,FALSE,"['Crime', 'Thriller']",13000000,26.092,6.7,2248,"Jordan Turner is an experienced 911 operator but when she makes an error in judgment and a call ends badly, Jordan is rattled and unsure if she can continue. But when teenager Casey Welson is abducted in the back of a man's car and calls 911, Jordan is the one called upon to use all of her experience, insights and quick thinking to help Casey escape, and not just to save her, but to make sure the man is brought to justice.",There are 188 million 911 calls a year. This one made it personal.,68572378,3/14/2013,94,en
