Movie_name,Adult,GenreList,Budget,Popularity,VoteAvg,VoteCount,Overview,Tagline,Revenue,ReleaseDate,Runtime,OriginalLanguage 
Scooby-Doo! and WWE: Curse of the Speed Demon,False,"['Animation', 'Family', 'Comedy', 'Mystery']",0,18.011,7.4,96,"When Scooby and Mystery Inc. visit an off-road racing competition, it's not long before strange events start to occur. A mysterious phantom racer, known only as Inferno, is causing chaos and is determined to sabotage the race. It's up to Scooby-Doo, Shaggy and their new driving partner, The Undertaker, to save the race and solve the mystery.",,0,2016-08-09,72,en
Zombies vs. Strippers,False,"['Horror', 'Comedy']",0,15.945,3.2,19,"The Tough Titty is about to go under after losing a lot of money and gaining no customers. After they bring together their staff for the night to declare bankruptcy and lay offs, little do they know that around them the city is being sieged by the walking dead.",They want to strip your flesh!,0,2012-07-09,74,en
Draft Day,False,['Drama'],25000000,11.377,6.7,665,"At the NFL Draft, general manager Sonny Weaver has the opportunity to rebuild his team when he trades for the number one pick. He must decide what he's willing to sacrifice on a life-changing day for a few hundred young men with NFL dreams.",The greatest victories don't always happen on the field.,28831145,2014-04-11,110,en
White Fang,False,"['Action', 'Adventure', 'Drama', 'Family']",14000000,12.621,6.7,433,Jack London's classic adventure story about the friendship developed between a Yukon gold hunter and the mixed dog-wolf he rescues from the hands of a man who mistreats him.,"Where civilization ends, their journey begins.",34793160,1991-01-18,107,en
The Dead Zone,False,"['Thriller', 'Horror', 'Science Fiction']",10000000,10.071,7.0,997,"Johnny Smith is a schoolteacher with his whole life ahead of him but, after leaving his fiancee's home one night, is involved in a car crash which leaves him in a coma for 5 years. When he wakes, he discovers he has an ability to see into the past, present and future life of anyone with whom he comes into physical contact.","In his mind, he has the power to see the future. In his hands, he has the power to change it.",20766616,1983-10-21,103,en
Boundaries,False,"['Comedy', 'Drama']",0,12.937,5.4,35,"Single mom Laura, along with her awkward 14 year-old son Henry is forced to drive Jack, her estranged, care-free pot dealing father across country after he's kicked out of yet another nursing home.",With every road trip comes baggage,557169,2018-06-22,105,en
Master and Commander: The Far Side of the World,False,"['Adventure', 'Drama', 'War']",150000000,15.221,7.1,2150,"After an abrupt and violent encounter with a French warship inflicts severe damage upon his ship, a captain of the British Royal Navy begins a chase over two oceans to capture or destroy the enemy, though he must weigh his commitment to duty and ferocious pursuit of glory against the safety of his devoted crew, including the ship's thoughtful surgeon, his best friend.",The courage to do the impossible lies in the hearts of men.,212011111,2003-11-14,138,en
Maya Dardel,False,['Drama'],0,12.591,6.6,7,"An internationally respected poet announces she is going to kill herself and needs an heir and executor. Young writers drive up the mountain to compete for the position and are challenged intellectually, emotionally, and erotically.",,0,2017-03-12,104,en
30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo,False,['Comedy'],3000000,15.165,3.9,78,"After a stint in a psychiatric hospital, a young woman returns to the house where her father killed the entire cast of The Artist during his exorcism.",Based on true events... that may not have happened,0,2013-01-14,80,en
The Debt,False,"['Drama', 'Thriller']",20000000,13.623,6.6,592,"Rachel Singer is a former Mossad agent who tried to capture a notorious Nazi war criminal – the Surgeon of Birkenau – in a secret Israeli mission that ended with his death on the streets of East Berlin. Now, 30 years later, a man claiming to be the doctor has surfaced, and Rachel must return to Eastern Europe to uncover the truth. Overwhelmed by haunting memories of her younger self and her two fellow agents, the still-celebrated heroine must relive the trauma of those events and confront the debt she has incurred.",Every secret comes with a price.,45636368,2010-09-30,113,en
In Hell,False,"['Action', 'Drama', 'Thriller']",0,16.721,6.3,321,A man must survive a prison where hardened criminals battle to the death for the warden's entertainment.,Rage unleashed.,0,2003-11-24,96,en
Ladybug Ladybug,False,['Drama'],0,18.631,6.9,17,"Staff and students at a rural school react to a warning of an imminent nuclear attack, not knowing whether it is real or mistaken.",,0,1963-12-23,82,en
Fantômas se déchaîne,False,"['Comedy', 'Crime', 'Adventure', 'Fantasy']",0,16.471,6.7,319,"In the second episode of the trilogy Fantômas kidnaps distinguished scientist professor Marchand with the aim to develop a super weapon that will enable him to menace the world. Fantômas is also planning to abduct a second scientist, professor Lefebvre.",,0,1965-12-08,105,fr
映画 賭ケグルイ 絶体絶命ロシアンルーレット,False,[],0,12.687,0.0,0,"A school appears peaceful from a distance, but a fierce gambling battle takes place once again. Yumeko Jabami is involved in the battle.",,0,2021-04-29,0,ja
Outbreak,False,"['Action', 'Drama', 'Science Fiction', 'Thriller']",50000000,15.769,6.5,1523,"A deadly airborne virus finds its way into the USA and starts killing off people at an epidemic rate. Col Sam Daniels' job is to stop the virus spreading from a small town, which must be quarantined, and to prevent an over reaction by the White House.",This animal carries a deadly virus... and the greatest medical crisis in the world is about to happen.,189859560,1995-03-10,127,en
Runaway Bride,False,"['Comedy', 'Romance']",70000000,14.12,6.1,1448,"Ike Graham, New York columnist, writes his text always at the last minute. This time, a drunken man in his favourite bar tells Ike about Maggie Carpenter, a woman who always flees from her grooms in the last possible moment. Ike, who does not have the best opinion about females anyway, writes an offensive column without researching the subject thoroughly.",Catch her if you can.,309457509,1999-07-30,116,en
The Interpreter,False,"['Crime', 'Thriller']",80000000,12.871,6.3,976,"After Silvia Broome, an interpreter at United Nations headquarters, overhears plans of an assassination, an American Secret Service agent is sent to investigate.",The truth needs no translation.,162944923,2005-04-08,128,en
The King's Speech,False,"['Drama', 'History']",15000000,16.322,7.7,6723,"The King's Speech tells the story of the man who became King George VI, the father of Queen Elizabeth II. After his brother abdicates, George ('Bertie') reluctantly assumes the throne. Plagued by a dreaded stutter and considered unfit to be king, Bertie engages the help of an unorthodox speech therapist named Lionel Logue. Through a set of unexpected techniques, and as a result of an unlikely friendship, Bertie is able to find his voice and boldly lead the country into war.",Find your voice.,414211549,2010-09-06,118,en
The Last Days on Mars,False,"['Science Fiction', 'Thriller', 'Horror']",0,14.124,5.3,570,"On the last day of the first manned mission to Mars, a crew member of Tantalus Base believes he has made an astounding discovery – fossilized evidence of bacterial life. Unwilling to let the relief crew claims all the glory, he disobeys orders to pack up and goes out on an unauthorized expedition to collect further samples. But a routine excavation turns to disaster when the porous ground collapses and he falls into a deep crevice and near certain death. His devastated colleagues attempt to recover his body. However, when another vanishes, they start to suspect that the life-form they have discovered is not without danger.",The search for life is about to end.,24084,2013-08-11,98,en
Tom and Jerry Blast Off to Mars!,False,"['Animation', 'Family']",0,16.051,6.5,81,"While carrying on their usual hi-jinks, they inadvertantly stow-away on a spaceship bound for Mars. They meet up with the local Martian residents and cause them to invade the Earth, aided by the ""Invincitron"", a vacuum-wielding giant robot. Tom, Jerry and their Martian ally, Peep, save the day.",,0,2005-01-18,70,en
The Double,False,"['Action', 'Drama', 'Crime']",17000000,14.872,5.8,457,"The mysterious murder of a US senator bearing the distinctive trademark of the legendary Soviet assassin 'Cassius', forces retired CIA operative, Paul Shepherson to team with rookie FBI agent, Ben Geary  to solve the crime. Having spent his career chasing Cassius, Shepherdson is convinced his nemesis is long dead, but is pushed to take on the case by his former supervisor, Tom Highland. Geary, who wrote his Master's thesis on Shepherdson's pursuit of the Soviet killer, is certain that Cassius has resurfaced.",Keep your enemies close,3696232,2011-10-27,98,en
The Color Purple,False,['Drama'],15000000,12.318,7.8,1116,"An epic tale spanning forty years in the life of Celie, an African-American woman living in the South who survives incredible abuse and bigotry. After Celie's abusive father marries her off to the equally debasing 'Mister' Albert Johnson, things go from bad to worse, leaving Celie to find companionship anywhere she can. She perseveres, holding on to her dream of one day being reunited with her sister in Africa.",It's about life. It's about love. It's about us.,146292000,1985-12-18,154,en
The Silencing,False,"['Action', 'Crime', 'Thriller']",0,18.638,6.6,266,A reformed hunter becomes involved in a deadly game of cat and mouse when he and the local sheriff set out to track a vicious killer who may have kidnapped his daughter years ago.,,0,2020-07-18,93,en
